0,1,2,3,4
10.332189,9.447603,5.8504252,8.680024,7.9571085
14.352199,9.711306,8.941993,10.692428,7.3668385
10.233997,9.375549,5.701491,8.637196,7.9446964
13.353039,9.648424,9.111511,10.482063,5.5072827
13.002742,10.457093,8.669803,11.516368,6.994187
11.976208,9.314049,7.5728865,11.061425,9.689848
13.112006,10.01877,9.491315,11.652741,6.794944
12.944344,9.828356,8.951271,11.216682,7.333457
13.008776,12.465075,8.808801,10.216454,8.975789
13.8011055,9.62606,8.867258,10.917382,6.1933546
13.309034,10.687598,7.474527,11.664793,6.811985
14.126428,10.082624,8.8474045,11.1157875,6.496863
10.660308,9.657825,6.256661,9.433053,7.871674
14.425525,9.24969,9.033087,11.2319565,6.3663664
11.997782,10.640084,8.27876,9.365575,7.7097707
10.261397,13.460758,9.1511755,8.167062,8.178198
12.281948,9.684684,7.928897,11.196905,8.966814
13.319506,10.020222,7.52222,11.874599,7.512643
12.82699,10.865007,6.822166,12.321477,6.3661447
12.465659,10.29215,9.022325,11.6213255,9.129553
14.629909,9.346165,9.166377,10.928195,6.506928
11.763484,11.379782,9.1305,8.689865,7.586379
12.798693,12.359218,8.840789,10.09674,8.77788
12.350387,10.033915,9.10958,11.791408,9.696001
10.703178,9.819423,6.232453,9.391432,7.487072
10.354378,9.515081,5.9162874,9.07314,7.890043
13.883712,9.639618,8.963185,10.890724,6.279047
11.915975,10.627849,8.29022,9.159111,7.6758823
14.185026,9.789534,8.757697,10.728778,7.3581414
13.491656,11.376787,8.083514,10.429863,7.895347
13.113941,10.435344,9.723513,9.626994,6.93677
14.2921,10.939998,8.197339,11.193812,7.6686087
13.195845,10.284909,9.038187,11.303164,7.7420173
13.944115,11.000414,9.008109,10.907901,6.6835985
13.042727,10.442269,9.933804,9.991099,7.162088
13.635721,10.275216,7.694994,11.73247,7.5293713
12.826857,10.878829,6.829512,12.304969,6.3552737
12.691541,11.577282,8.737769,8.754597,7.9873657
11.754304,11.01189,8.697044,8.723013,7.582657
14.542607,9.532236,9.189032,10.839543,6.6699433
12.583243,12.86432,9.265564,10.153851,9.075297
14.418819,9.273087,9.011172,11.248804,6.318814
12.866785,11.371905,7.851961,8.01068,9.15897
14.589745,10.403347,10.015657,11.127098,6.6230273
13.294716,11.09109,8.099945,10.600688,7.4036384
12.572911,12.845502,9.254254,10.156024,9.06137
11.339079,10.399981,7.2818537,8.26344,7.816397
10.848352,9.827372,6.495495,9.080408,8.04102
12.342806,9.847817,8.004545,11.220277,8.246537
13.776872,11.015045,8.209822,11.559345,4.7027416
13.348501,11.09726,7.4862747,11.705455,6.537391
11.872166,10.608235,8.278855,9.191198,7.720772
12.568155,10.073712,9.1982975,11.6116495,9.279904
11.355935,10.949378,9.367434,10.371262,7.42939
13.939672,10.5484295,8.03637,11.48687,5.2322426
13.930466,10.582614,7.568505,11.480561,7.0430846
12.848957,10.009212,8.391414,11.098463,7.123054
12.315603,9.91378,7.879748,11.112431,8.481281
11.423979,11.041397,9.340067,10.405574,7.4625816
14.432088,9.261737,9.035955,11.2353945,6.3449373
12.559983,10.465654,9.090883,11.529586,8.854085
12.544599,10.446494,9.10113,11.548547,8.884221
12.90625,11.376793,7.827589,8.139178,9.051786
14.465931,10.624933,9.221849,10.590748,6.390809
12.694804,11.163991,7.6685967,8.088379,8.78236
13.319754,10.021697,7.5414352,11.873614,7.5067286
13.14901,10.238526,8.9230995,11.511152,7.0629
13.7133875,10.239753,9.735329,10.047077,6.728482
12.525814,10.426231,9.156502,11.566159,8.946516
13.124909,10.84938,7.7885666,11.307268,6.3723736
12.75506,12.634088,9.074093,10.190709,8.989336
12.927421,12.102517,7.3617315,10.888359,7.2543855
11.982003,11.174863,9.874864,9.769605,9.158913
12.712503,11.227984,6.8089375,12.417654,6.111635
12.884043,12.244448,7.4611783,10.675107,7.5269957
14.725954,10.658285,9.3404,11.52823,7.086232
13.166426,10.202949,10.790099,10.102889,4.978519
10.669928,9.653594,6.2685127,9.442026,7.892297
12.877655,11.352827,7.8209395,8.153587,9.0186825
13.1311,10.417137,9.859853,9.826413,7.078528
12.147675,9.516979,7.9223304,11.537583,8.835064
13.559302,10.19205,10.417566,10.259333,4.5796924
13.365242,9.656744,9.133824,10.50642,5.5474668
13.141042,11.11605,7.380436,11.400071,6.5421386
11.771909,11.311605,9.110534,8.675465,7.5360813
12.7632065,9.958079,9.120835,11.020121,6.2234116
13.655098,9.669755,8.983283,10.907036,6.18811
14.032442,9.798942,8.879187,11.208518,6.4399896
12.772997,10.001245,9.144498,11.033353,6.2178383
11.978819,9.734791,7.639751,10.87279,8.663122
11.890108,9.46291,7.5451646,10.943224,9.292983
13.928859,11.416456,7.4102573,10.963582,7.3418336
13.269414,10.312178,8.938665,11.239367,6.2073603
11.913214,9.586178,7.558006,10.913009,9.052628
12.322649,9.659215,7.9246144,11.225314,8.833365
13.793615,10.132179,8.543619,11.036424,5.959615
12.554557,11.117066,7.52435,12.283105,6.096411
12.090926,9.30161,7.3467627,10.884618,9.857973
11.648919,11.647228,9.118789,11.763888,7.0831475
12.752779,11.243297,7.676926,8.079091,8.8832245
14.233044,9.83273,9.002587,11.219191,6.4030175
12.769685,10.999427,6.779464,12.415021,6.2583017
12.927402,10.74801,8.899255,11.106745,8.501949
14.489161,9.226897,9.070815,11.170792,6.414809
12.450609,11.120638,7.459805,12.529986,5.892448
14.680504,10.252337,9.19821,10.545452,6.6702056
10.131238,9.334636,5.6447425,8.711815,7.9462376
13.368999,10.635238,7.569215,11.626635,6.795384
11.619153,9.74687,7.358273,10.531607,8.537273
14.577988,9.902578,9.325167,10.913436,6.5496726
13.64298,11.086417,8.001221,11.621961,4.7883043
11.343972,11.909989,7.2866583,10.171737,7.463562
12.44073,10.048099,9.077056,11.749127,9.617578
13.96201,10.525842,8.119044,11.401532,5.305959
12.165743,9.574355,7.8328676,11.18033,9.091509
12.014451,10.6149235,8.31933,9.296526,7.659797
12.43953,10.014784,9.090117,11.82731,9.59353
11.975954,11.1851,9.88076,9.769245,9.1742525
13.962309,11.01553,7.663046,11.138426,7.177099
12.33948,10.084743,9.129555,11.761414,9.687711
12.674056,11.624197,8.688143,8.78267,8.00962
12.013544,9.3837185,7.6719728,11.102238,9.691459
12.453281,9.887137,7.949489,11.265121,8.354072
14.04506,11.079293,7.7542434,10.864961,7.6253777
10.660189,9.657637,6.2546773,9.430372,7.8690233
11.33729,10.406645,7.285475,8.25196,7.816671
14.755941,10.691002,9.359895,11.587303,7.1868067
11.889796,10.658004,8.306913,9.124933,7.6829095
13.97839,10.517141,8.095444,11.382409,5.305779
14.162555,9.992445,8.943864,10.776512,7.2381372
12.718819,11.185843,6.808145,12.41057,6.1436505
12.729337,10.911157,9.185972,9.009801,7.319201
12.969654,10.288672,8.787143,11.372875,6.9257483
13.76458,10.555405,8.86067,11.399643,7.4089413
13.7726965,10.460206,8.854563,11.421354,7.2515736
10.67046,9.726555,6.2068357,8.814794,7.8065886
14.850169,10.349721,9.217683,11.05675,6.558504
13.087408,11.98478,7.7974215,10.324217,7.949986
12.5901375,11.155725,8.433663,9.82159,8.207646
12.427067,9.887685,8.98778,12.000693,9.590873
13.959198,10.936113,7.701216,11.168566,6.941851
12.719936,11.955946,8.865398,9.978116,8.26467
11.606142,11.672419,9.127515,11.793316,7.0626554
11.710995,11.344754,9.050747,8.704979,7.615566
13.446436,10.302964,9.948126,10.045169,6.945703
13.116913,11.144271,7.35473,11.404904,6.4031367
13.565077,10.196604,10.437282,10.259544,4.563962
11.79685,10.600909,8.3047495,9.381886,7.9265394
13.186628,11.316994,8.199526,10.077186,7.8875217
13.511831,10.827175,7.5304875,11.85435,5.4835434
14.096085,11.427842,7.282708,11.0353985,7.197915
12.577767,11.597664,8.3992405,9.334562,8.264952
14.134566,11.0325775,7.493591,11.23975,7.4351315
13.295625,12.325982,7.412045,10.476667,7.842378
13.493093,10.244456,9.574835,9.672845,6.4974732
12.663463,11.489649,8.810914,8.694233,7.8494716
12.27996,10.936056,8.771331,8.859331,7.5435715
12.089635,11.187351,9.031428,8.739111,7.534628
12.644588,9.718649,7.8260193,11.510537,7.8849382
14.03297,9.906197,9.023163,10.962756,6.3932366
12.404164,11.581052,8.513764,9.083657,7.908957
12.734073,11.341003,7.8162646,12.275872,6.081225
14.283999,9.65524,8.679492,11.299567,6.413599
12.768736,12.189912,8.936515,10.161596,8.2480755
10.752329,9.655373,6.3336406,9.487404,7.9615593
11.411416,11.910272,7.2837386,10.233563,7.3822184
11.75624,11.38661,9.135965,8.689326,7.5808854
10.948303,9.819384,6.550068,8.621202,7.9353223
12.856593,9.914411,7.9372234,11.45281,7.5921354
14.294067,10.840559,7.6623235,11.329853,7.2760086
11.748502,11.373501,9.124128,8.6738825,7.59149
12.162728,9.592903,7.583027,10.7876625,9.878971
13.497655,10.253266,9.564367,9.691234,6.5373178
13.460318,10.225294,10.383256,10.095205,4.7058907
13.275841,10.367532,9.738343,9.700312,6.88281
13.766588,10.125575,8.510834,11.05077,6.00981
11.424798,11.866712,7.32391,10.1812935,7.3955574
12.71726,11.923158,8.269324,10.395704,7.848657
11.961919,9.37208,7.37893,10.808617,9.570155
13.97363,10.475913,8.117432,11.41864,5.270981
12.565621,11.970175,8.449862,10.011767,8.120063
14.734674,10.309067,9.542291,10.776869,6.418103
14.441845,9.638988,8.890322,10.714701,7.524895
12.008544,9.220266,7.447225,10.977216,9.900129
14.301775,10.718595,8.690704,10.387852,6.574423
11.583875,11.98583,7.4131327,10.142134,7.5334086
11.736438,11.269852,8.954852,8.734862,7.5977063
12.7959385,10.93177,6.7846956,12.40265,6.30715
13.580118,10.195556,9.526512,10.697829,6.0686812
11.981228,11.165776,9.901792,9.751159,9.147619
13.96968,10.053914,8.139328,11.291625,6.7330923
13.917496,10.978614,8.337377,10.650336,6.866722
13.0871315,10.06445,9.469357,11.67462,6.800232
11.912388,10.609506,8.259666,9.191778,7.671317
12.981425,10.424855,9.770603,10.268372,7.126712
11.755852,10.772638,8.408585,8.761056,7.6511025
12.221019,9.507763,7.696706,11.113221,9.27511
13.546162,10.313339,7.9287796,11.529162,6.8916287
13.46554,10.442711,9.138552,11.26407,7.1739125
11.745368,11.376697,9.045716,8.724968,7.6226387
13.035642,10.422957,9.9310665,10.061754,7.1547475
12.934368,12.196878,7.4799633,10.687783,7.520489
11.81514,10.627072,8.188435,8.999738,7.718386
12.34099,9.81513,7.976052,11.234037,8.553768
12.188613,11.127784,8.912376,8.783593,7.580908
12.668294,11.487893,8.826775,8.680583,7.8570347
13.671416,9.962548,8.720174,11.300156,7.130792
14.33367,10.811739,7.9162035,11.288097,7.1982336
10.138823,9.283603,5.627055,8.646301,7.9066477
10.26729,13.455783,9.145856,8.172645,8.174588
12.939547,12.203278,7.3913255,10.7427435,7.4336534
13.989731,10.785447,8.458639,10.271493,7.53413
11.248246,11.03822,9.406973,10.269478,7.465927
12.9705,11.18594,7.422621,11.227573,6.494271
12.757781,11.598085,8.542905,8.918079,8.023912
13.515935,11.095019,8.198641,11.680059,5.303238
14.338627,10.864001,7.6242614,11.286561,7.272554
14.409723,10.78197,8.36512,10.467825,6.9093466
14.594469,10.426693,10.078779,11.1486845,6.615609
13.027055,11.528757,8.252254,9.84629,8.166797
11.649474,11.0572605,8.829879,8.532718,7.5266294
11.797733,11.4547,9.074484,8.881032,7.7143197
12.555921,9.914234,7.9189377,11.339659,8.118299
14.130255,11.003538,7.6857276,11.114772,7.5179243
12.955049,11.7166605,8.350486,9.682755,8.371909
14.857774,9.872746,9.6643095,10.843697,6.439658
14.208138,10.942191,8.17225,11.190257,7.47413
14.323814,9.916395,9.125283,11.096122,6.4380345
13.878577,10.047459,8.414504,11.155205,6.430302
13.7907095,9.558531,8.860059,10.908403,6.2834272
13.1285715,10.630608,8.921987,11.603107,6.9919963
12.876545,12.860586,8.030316,11.206694,7.368555
12.6838875,11.601745,8.720559,8.730202,7.9801745
11.983276,9.251303,7.511217,11.024342,9.88697
13.499382,10.176195,10.427217,10.203296,4.5969324
13.490216,10.201519,9.763311,9.622533,6.252922
13.5088625,10.19718,9.732974,9.622385,6.2258368
12.718126,10.951393,9.171709,9.052651,7.340189
13.544098,10.240632,9.527091,9.766046,6.544417
13.772852,10.500362,8.81975,11.471043,7.3494244
13.934818,10.492507,8.080041,11.423415,5.2795625
14.693727,9.971327,9.583081,11.009508,6.544602
10.255481,13.4661455,9.154136,8.1615925,8.182266
11.963302,9.403631,7.6098976,11.049983,9.464567
13.796954,10.172216,8.545938,11.050914,5.917901
12.824223,11.945388,8.21529,9.951897,8.116953
10.250393,13.471592,9.159566,8.156322,8.186556
13.102967,10.732578,8.002231,11.275095,6.457956
10.897575,9.755574,6.4387155,8.643759,7.9754972
12.82444,10.871768,6.818647,12.331079,6.3622656
10.892747,9.794879,6.3760786,9.014939,7.9667253
14.115589,11.393835,7.283282,11.057574,7.2169
11.322458,11.926477,7.2896276,10.132316,7.3994336
10.482606,9.634982,6.0392766,9.168687,7.74562
12.803664,12.316254,8.824015,10.094996,8.657869
11.494484,11.576868,7.415089,10.272096,7.367321
11.987002,9.209446,7.5124454,11.041166,9.958897
12.815602,11.345481,7.8081784,8.204837,8.879783
12.150365,11.534212,8.928951,9.476552,8.046583
13.017654,10.797092,7.903012,11.280997,6.57023
13.949072,10.557463,7.609077,11.468143,7.0241466
12.004356,9.411942,7.671733,11.095557,9.525576
13.965732,11.060195,7.595594,11.136061,7.1989436
12.893362,11.396344,7.8658442,7.952633,9.248854
12.717013,11.574825,8.697494,8.7788,7.9353294
11.978832,9.246994,7.510476,11.042096,9.885504
14.304248,9.991944,9.394779,10.730646,6.668592
12.873707,11.373691,7.8681946,8.019708,9.164349
12.561917,11.074061,7.568905,7.9909983,8.859534
10.696302,9.664201,6.2845287,9.426746,7.892567
12.778167,10.976317,6.8672714,12.316065,6.3104696
12.9954405,12.469216,8.8151865,10.206409,8.9682665
12.583729,12.742163,9.180187,10.103759,8.993677
12.801691,10.233365,9.0815935,11.376446,7.8388934
14.219264,10.953032,7.607015,11.224644,7.4208546
12.761126,10.387084,9.056771,11.390971,7.880585
10.6739645,9.643632,6.271761,9.417979,7.905518
13.305544,10.011716,7.5327735,11.871449,7.515822
14.652919,10.150707,9.4325695,10.82377,6.629478
13.099843,10.014927,9.595248,11.689276,6.716188
12.602602,12.887734,9.281713,10.17238,9.101629
11.317744,11.905756,7.2978063,10.160414,7.486075
10.93594,9.773217,6.4933457,8.636387,8.0109625
12.486128,10.352211,9.06908,11.6240635,9.119893
14.706338,10.03016,9.548358,10.792535,6.413441
10.674054,9.764949,6.22704,9.338849,7.626314
12.86592,11.3692665,7.8488183,8.007264,9.138139
10.86943,9.903542,6.334437,9.563571,7.2592845
12.945486,12.285517,7.6322336,10.589579,7.740275
12.496418,11.724254,8.409516,10.309573,7.823204
11.835025,10.617914,8.245715,9.079844,7.7061257
12.847386,11.399117,7.990774,8.272766,9.0756035
12.523604,10.447023,9.065271,11.570619,8.937268
12.565202,12.865628,9.262053,10.141342,9.075867
13.111837,11.378069,7.6059427,8.488194,8.909061
14.006498,10.145063,8.920515,10.986428,7.1257744
14.457412,9.672169,8.895894,10.750144,7.4870005
13.042246,10.227675,9.242655,10.872146,7.69181
12.796935,11.599191,8.538345,8.960821,8.002486
14.371501,10.116383,9.42779,11.018123,6.373891
13.103919,10.308417,8.822991,11.279052,6.5010853
10.674125,9.692835,6.263254,9.39217,7.813459
14.283421,10.677372,8.8295,10.362373,6.568149
13.97364,10.50566,8.106503,11.396349,5.2976947
13.77868,10.519753,8.823269,11.465522,7.3640885
11.959356,11.221301,9.871188,9.766934,9.168183
13.533447,10.243401,10.529635,10.11065,4.630121
14.610673,9.886478,9.223093,10.915967,6.415883
13.999316,10.693503,8.050776,11.21735,5.776516
11.357508,11.92299,7.306265,10.157853,7.416502
13.657057,10.275871,7.687771,11.742381,7.5385237
12.11249,9.493557,7.5438166,10.835924,9.869344
13.143212,11.151095,7.3796463,11.331858,6.523148
13.902625,10.279587,9.069861,11.156143,6.309763
14.093514,9.616422,9.006001,11.331959,6.3229446
12.862646,10.780945,9.106287,11.396606,6.9090924
13.163653,11.142996,7.3991947,11.291217,6.5648184
13.749189,11.007721,8.072698,11.685101,4.7274337
13.308564,11.047727,7.433705,11.927257,5.5324836
13.129175,10.624043,7.973164,11.311243,6.659606
13.216648,10.601544,7.2842813,11.81552,6.810332
13.686445,9.938754,8.082673,11.673533,7.33631
12.5974,12.920947,9.312931,10.181443,9.12856
12.568305,10.158105,8.756062,11.484066,8.840361
14.449269,9.246806,9.060846,11.206135,6.3732247
11.43369,9.793771,7.017512,10.095343,8.399485
12.688938,11.576471,8.756149,8.725794,7.964163
12.039357,9.43128,7.78327,11.179131,9.535166
12.796372,10.9237995,6.855931,12.312252,6.3323283
12.70808,10.031341,7.823971,11.408024,7.792034
12.590977,12.897868,9.291485,10.1699915,9.110616
14.659947,9.97968,9.462711,10.518811,6.603077
12.143526,11.798399,8.804838,9.484819,8.112475
12.678019,11.549616,8.783716,8.681614,7.901961
10.871425,9.737057,6.406966,9.151164,7.920131
13.11787,10.644284,7.510845,11.720244,6.870267
12.6649275,11.883862,8.3735695,10.324861,7.913619
11.620454,11.6513,9.149902,11.752033,7.0961714
15.540954,9.817329,10.4638815,11.151898,5.7810364
11.728031,11.382327,9.096149,8.7144575,7.60175
13.486818,9.963798,10.134697,10.5998745,4.370098
12.598783,10.368564,8.7940235,11.467866,8.485198
12.980886,11.147465,7.3934574,11.259413,6.4527774
13.566876,10.4367485,8.613356,11.705412,5.9665074
12.684199,11.605761,8.720971,8.732177,7.9916663
12.873278,10.035084,8.467805,11.05845,7.0912514
14.206842,11.019382,7.5053186,11.238437,7.435616
14.107572,10.166477,8.822447,10.849492,7.2398047
12.886459,12.267941,7.448694,10.682365,7.5322447
14.105415,11.446314,7.2772818,11.026722,7.21717
12.857962,10.0400715,8.390564,11.113482,7.10176
13.425336,10.30709,9.964433,10.040393,6.932789
12.563149,11.834694,8.370267,10.220945,7.952256
14.235273,10.720638,7.8381443,11.17698,6.627351
12.563974,10.921163,9.090692,11.278451,7.3506203
11.644858,9.914295,7.2075477,10.096292,8.3942175
12.739193,11.178101,7.6244583,8.119186,8.85183
10.854107,9.702481,6.4261785,9.515662,7.969431
11.220621,10.988032,9.309038,10.1531105,7.5472736
10.750028,9.799969,6.267502,8.899093,7.7624435
13.55781,10.25407,9.477476,10.233528,6.1498384
14.068137,11.01926,7.81017,11.068128,7.51645
12.82278,11.250372,7.5652523,8.096009,8.851333
12.831238,12.015835,7.9175334,10.3757105,7.826701
12.967085,11.304349,8.555447,10.137997,8.280876
11.970205,11.189331,9.891327,9.753219,9.175995
13.192376,10.864813,7.6350245,11.584442,6.805891
12.97325,9.997285,7.984729,11.501148,7.3583813
14.630062,9.454363,9.217536,10.847069,6.5578394
11.955513,9.399126,7.5798297,10.993721,9.509794
10.473227,9.539981,5.9805346,8.559,7.9882693
12.422142,10.00541,9.096275,11.839852,9.616718
12.496083,11.756002,8.432039,10.011038,7.5712476
11.330065,10.318679,7.279068,8.4357815,7.867537
13.009362,10.082596,8.265033,11.19661,7.174715
13.474505,10.039707,10.422689,10.344018,4.3521023
13.662819,10.279769,9.907895,10.118648,6.841572
12.600955,11.5348835,6.8079658,12.453901,5.915748
14.848245,10.76104,9.343549,11.576638,7.0701337
12.5961275,11.796208,8.42711,10.458366,7.921654
14.641355,9.396491,9.182259,10.893911,6.5233684
12.481299,10.1783495,8.924132,11.587893,9.14564
12.737719,9.959779,7.9423666,11.259869,7.82938
10.402854,9.483345,5.907919,8.596597,7.991926
13.368322,9.636059,9.126432,10.510331,5.542513
12.676135,9.912994,7.871607,11.429927,7.8692484
12.704938,10.022446,8.829785,11.350897,8.082947
13.799893,10.588466,7.9202247,11.603848,5.360979
11.519669,11.918231,7.434867,10.130847,7.519007
13.352929,10.5603,7.790857,11.5886345,6.744285
13.815129,10.116874,8.605739,11.028945,5.9383616
12.854995,11.323225,7.7620735,8.099658,8.937248
13.92721,10.592547,7.5967283,11.459725,7.0412087
12.42415,9.837814,8.955004,12.002254,9.619074
14.59175,10.555871,8.926189,10.466841,6.6857333
14.146368,10.941827,8.04993,10.688556,6.814788
10.735704,9.850681,6.260214,9.4327545,7.4382877
11.904331,10.664386,7.457345,8.577272,8.099756
12.632179,12.847184,9.249006,10.165518,9.081192
13.272515,11.059615,7.4606266,11.680539,6.566967
12.42469,9.924409,9.052611,11.933616,9.6403055
13.021478,10.364422,8.892593,11.405647,7.246703
13.236872,10.582618,7.5924587,11.6548815,6.8263144
12.659117,11.879295,8.354714,10.368645,7.893471
12.750685,10.870523,8.146031,9.817047,8.538127
13.272598,12.345377,7.4389877,10.455443,7.868044
12.721844,11.854871,8.546998,9.937852,8.508986
11.644575,9.808517,7.302814,10.543302,8.526135
13.169544,10.98931,7.4678216,11.655198,6.624242
12.862167,12.238208,7.884373,10.680383,7.753981
12.997943,10.349973,8.895352,11.429557,6.9984903
13.982529,11.098808,9.454589,10.9995,6.338329
12.459689,11.122241,7.449337,12.524889,5.898797
13.545585,10.1312065,10.425872,10.30168,4.498725
12.53727,9.919233,7.8875933,11.27182,8.115929
10.817722,9.676358,6.389712,9.51419,7.9868617
13.154475,11.092463,7.326935,11.429327,6.5771747
10.667751,9.673549,6.2606206,9.318291,7.8712378
13.434457,10.002363,10.303521,10.474799,4.3995724
13.127417,11.3110895,8.284902,10.122932,8.067739
11.518553,9.814843,7.1077995,10.195327,8.448341
11.632818,9.755312,7.31276,10.512509,8.537072
14.777837,10.006862,9.397369,10.79185,6.4373183
11.867472,9.51472,7.527699,10.902283,9.166465
10.479397,9.549055,5.9878244,8.613677,7.95207
12.724655,11.6125555,8.618237,8.826383,8.022479
14.66964,9.652497,9.082461,10.888689,6.5130267
14.802206,9.991503,9.595037,10.819996,6.250431
14.154334,11.067363,7.800332,10.997083,7.553702
11.645292,9.799126,7.2913156,10.515649,8.495246
14.385225,10.592591,8.932942,10.319675,6.634445
13.112892,10.444202,9.685156,9.559521,6.924801
13.480034,10.254937,9.552777,9.666931,6.514985
12.659014,11.550488,8.77769,8.713342,7.9387965
13.446692,10.23568,10.37944,10.077219,4.720338
12.659586,11.457573,8.843364,8.683117,7.814246
13.49468,10.082404,10.364616,10.372348,4.496647
12.988754,10.425027,9.201744,11.372491,7.1312776
14.322639,10.77485,8.038641,11.125162,7.025056
11.75142,11.353608,9.120987,8.67727,7.5732574
13.674441,11.457851,9.459281,10.973907,6.135029
12.618693,10.059679,8.025159,11.307967,8.197249
14.051362,11.086572,7.533244,11.140985,7.47768
14.822553,10.376337,9.214377,11.0889015,6.5616746
11.6467705,11.321092,9.134734,8.586387,7.532358
12.876179,11.457558,8.004165,8.354919,8.830975
12.59148,12.918911,9.307643,10.178831,9.127291
12.374203,9.759139,7.944406,11.290247,8.510654
11.953806,11.30103,9.135075,8.679798,7.538785
13.514495,10.244865,9.566305,9.69048,6.515
12.7755375,9.991845,9.166746,11.083675,6.0740175
12.612324,10.870251,9.132313,8.994627,7.3123665
14.144538,10.804315,7.7219415,11.22903,6.8656063
13.5294285,10.242628,9.507466,9.798865,6.540374
13.080638,11.16371,7.3375316,11.372997,6.3944907
14.097345,11.059706,7.565661,11.126444,7.5030293
13.191039,10.006878,9.517516,11.668586,6.682894
14.269198,10.7662945,7.881193,11.167776,6.6998467
13.076609,11.391721,7.598367,8.38407,8.966373
13.988274,10.50525,8.109731,11.390209,5.274729
13.304511,10.6941595,7.4765778,11.666349,6.7995768
12.964822,11.635139,8.484928,9.535056,7.2596846
13.04017,10.898059,7.9423018,11.02552,6.774067
13.6774845,9.940595,8.100424,11.67194,7.3426466
14.39734,9.291581,8.980929,11.264263,6.353328
14.357617,9.8085575,8.908376,10.67973,7.296815
13.214565,10.5679245,8.6506,11.305332,7.3746023
12.771593,10.803576,8.502989,11.772414,6.441848
12.957882,10.362203,9.2605,11.359641,6.9615617
12.76992,9.828907,9.167324,10.885871,6.0871034
13.049473,10.244125,9.134821,11.5301695,7.031029
14.400018,10.884732,7.694498,11.252349,7.1663566
13.0251045,10.416488,9.944916,10.054729,7.118615
11.658528,12.0192175,7.4029417,10.160677,7.5526915
13.076028,10.419092,9.925858,9.974757,7.128417
10.878825,9.763993,6.397972,8.745721,7.9923415
12.911879,11.97414,7.6209717,10.825978,7.487039
13.124672,11.124462,7.3868103,11.322949,6.4878755
14.213968,9.926984,8.97965,10.697558,7.198196
12.7281885,10.899835,9.205658,9.039499,7.289403
13.641919,9.9474125,8.729513,11.290788,7.141128
14.473883,9.607778,8.884304,10.723067,7.561208
12.865962,11.391084,7.8893366,8.088341,9.128347
13.951196,10.067662,8.062906,11.32285,6.7216086
12.566982,11.272403,8.917004,8.731691,7.6615143
12.6364765,10.922656,9.272958,8.997614,7.19769
12.3855,9.855351,7.987143,11.224236,8.532893
12.7114725,11.322355,6.8264627,12.379407,6.059029
13.113485,11.031118,7.6332903,11.326778,6.3702946
12.009555,9.27045,7.461704,11.01037,9.797015
10.184626,9.346214,5.6796093,8.679366,7.9320507
13.495563,10.832625,7.518069,11.862306,5.512776
12.039559,9.227214,7.4564843,10.972515,9.872342
12.641782,10.041817,8.714747,11.041666,6.9283037
10.25518,13.46669,9.15474,8.1613655,8.1810875
12.7629175,12.196555,8.920994,10.175904,8.2135725
11.988017,11.671349,8.933377,9.468596,8.141507
13.379289,10.056695,7.4684,11.919131,7.506
11.357417,11.897499,7.315962,10.17499,7.3877487
11.963495,9.3646965,7.62628,11.07767,9.580411
13.851815,9.989299,8.723945,10.978803,6.033891
12.582875,10.108082,8.733497,11.508413,8.785652
13.734105,10.548681,7.5900025,11.5374565,6.960721
14.895289,9.856194,9.692758,10.850837,6.4371624
12.1895075,10.625791,7.580191,8.090879,8.206299
12.123969,9.4221525,7.457358,10.865134,9.917989
12.585112,12.9275255,9.321563,10.17963,9.133712
12.482086,9.839589,7.8856764,11.3105,8.046153
12.876026,12.857389,8.027816,11.201387,7.3743587
12.562522,10.967945,9.020958,11.262098,7.7523856
13.749913,11.334327,9.475848,10.930391,6.083966
14.4455,10.843987,8.1931715,10.535317,7.0241528
12.544702,10.262228,8.986447,11.514962,8.941306
13.153036,10.205966,10.801078,10.098968,4.99634
13.389146,10.3611555,9.556001,9.7580385,6.850632
15.125451,10.830007,9.354753,11.8886,8.304343
14.1413555,11.0183935,7.770696,11.076474,7.568037
14.377015,10.873075,7.588307,11.32248,7.366952
13.077081,11.145212,7.358273,11.381456,6.402804
13.560143,10.6201,7.749902,11.496213,6.734927
12.007364,9.263815,7.4952774,11.00107,9.914889
12.738834,11.109193,6.775958,12.419696,6.196208
14.711994,10.012149,9.428105,11.031791,6.582756
13.878764,11.18169,9.4503355,10.986015,6.000313
13.996713,10.641395,7.5899987,11.416472,7.1038594
14.1248045,11.332706,7.320947,11.076044,7.244732
14.853026,9.941423,9.613388,10.8548,6.3374586
13.965598,10.627766,7.6186986,11.416429,7.0482187
11.940181,11.175,9.186585,10.874778,7.450667
12.569131,10.146932,8.733484,11.473238,8.813456
14.417252,10.964893,7.8738165,11.168478,7.044177
12.684398,11.865423,8.255425,10.349983,7.8538337
14.148538,10.118562,8.819134,11.239805,6.6133013
11.253651,11.029755,9.406465,10.278092,7.46136
13.259061,10.491123,9.292154,11.663427,5.757263
14.777726,10.093134,9.332235,10.92615,6.338447
14.376434,10.894184,7.7749114,11.227557,7.0802045
13.202322,10.433267,8.938309,11.370687,6.9227576
13.68727,10.355273,9.37349,11.691102,4.737358
13.134165,9.888273,9.449815,11.643775,6.4910197
12.696232,11.239893,7.765782,8.516463,8.72272
13.850798,10.589893,7.9183965,11.58485,5.3236346
11.940128,9.387569,7.6003284,11.047102,9.443792
